Key,English
jzquest_Lv6Crafting_description,"Complete this quest to acquire the tool needed to craft level six quality items on this workbench"
jzquest_WorkbenchUpgradesPipeGun,"Pipe Gun Upgrading"
jzquest_WorkbenchUpgradesTool,"Advanced Upgrading"
jzquest_WorkbenchUpgradesElectronic,"Electronic Upgrading"
jzquest_WorkbenchUpgradesLightArmor,"Light Armor Upgrading"
jzquest_WorkbenchUpgradesHeavyArmor,"Heavy Armor Upgrading"
jzquest_WorkbenchUpgradesHandgun,"Handgun Upgrading"
jzquest_WorkbenchUpgradesShotgun,"Shotgun Upgrading"
jzquest_WorkbenchUpgradesMachineGun,"Machine Gun Upgrading"
jzquest_WorkbenchUpgradesRlife,"Rifle Upgrading"
UI_Display_________________________________XML,UI_Display_________________________________XML
jz_statCureInfection,"Medical Infection"
jz_statCureZVirusInfection,"Z- Virus Infection"
jz_statStaminaMaxBlockage,"Fatigue Level"
TSProteinFruitVeggieDisp,"Protein, Vitamins & Fiber"
Item_Modifiers_________________________________XML,Item_Modifiers_________________________________XML
jz_ModArmorChainmail,"Chainmail Armor Mod"
jz_ModArmorChainmailDesc,"Chainmail under armor that can be added to any armor to reduce the chance of getting a Zombie Bite"

LOADINGSCREEN_________________________________XML,LOADINGSCREEN_________________________________XML
jz_loadingTipBaseUpgrading,"Building blocks can be upgraded to stronger versions using material and it's corresponding tool.\nThe most common upgrade materials are: Planks, Cobblestone Rocks, Concrete Mix and Iron and Steel Sheet Metal."
jz_loadingTipBaseUpgrading_title,"True Survival: Base Upgrading Supplies"
jz_loadingTipBladedWeapons,"Bladed weapons such as knives and machetes are the best at harvesting resources from animals and can be repaired with Sharpening Stones.\nIncrease and improve the resources you receive when butchering by gaining XP killing and butchering similar animals.\nYou can check your progress in your Skill Menu under Hunting."
jz_loadingTipBladedWeapons_title,"True Survival: Butchering and Hunting"
jz_loadingTipCraftingBetterQL,"To improve the crafting quality of an item craft the associated workbench and complete its quest chain to collect the tools needed to improve the quality" 
jz_loadingTipCraftingBetterQL_title,"True Survival: Crafting Quality Progression"
jz_loadingTipEncumbrance,"Carrying too many items in your inventory will slow you down.\nThe clothing you wear will determine your inventory, find or craft pocket mods for clothing or armor to increase your capacity even more."
jz_loadingTipEncumbrance_title,"True Survival: Encumbrance"
jz_loadingTipExtCharStats,"To access the character menu press [action:local:Inventory][action:permanent:Character], below your character’s name select the Extended Character Stats tab to see all your character’s total stats which include perks, buffs, equipped clothing, nutrition stats, armor and weapons."
jz_loadingTipExtCharStats_title,"True Survival: Extended Character Stats"
jz_loadingTipHarvestingResources,"Don't use your fist to harvest resources it will hurt you, instead use Sticks early to gather Plant Fibers then use tools to harvest other resources.\nA tools material will determine what materials it can damage. Stone tools work well on wood and stone but will do little damage to iron or steel materials; Iron tools will work well on everything except Steel material; Steel tools work well on everything"
jz_loadingTipHarvestingResources_title,"True Survival: Harvesting Resources"
jz_loadingTipProperTools,"To collect building supplies before you can craft them use a building tool to reclaim supplies from a corresponding block type.\nThe Mason Hammer harvest and use Cobblestones. The Claw Hammer harvest and use Planks. The Wrench harvest and use Iron Sheet Metal. The Welder harvest and use Steel Sheet Metal"
jz_loadingTipProperTools_title,"True Survival: The Right Tool for the job"
jz_loadingTipStoneAxe,"The Stoneaxe is a primitive starting tool used to gather resources using [action:local:Primary].\nUse [action:local:Secondary] to repair and upgrade Wooden Spikes."
jz_loadingTipStoneAxe_title,"True Survival: Stone Axe"
jz_loadingTipUsingIronTools,"An iron pickaxe damages iron much better than a Stoneaxe, but also costs much more stamina. Increasing your Wellness increases your base stamina.\nBeverages and perks can help with stamina regeneration, stamina cost and calories burned."
jz_loadingTipUsingIronTools_title,"True Survival: Using Iron Tools"
jz_loadingTipWrenches,"Wrenches, ratchets and impact drivers are best at harvesting mechanical items.\nIf you see a different animation then you can get special resources like Mechanical Parts that you would not get with a Pickaxe."
jz_loadingTipWrenches_title,"True Survival: Wrenches"
jz_loadingTipScrewdivers,"Screwdrivers are best at harvesting Electrical items. If you see a different animation then you can get special resources like Electric and Circuit Parts that you would not get with a pickaxe."
jz_loadingTipScrewdivers_title,"True Survival: Screwdrivers"
jz_loadingTipTSDeath,"In True Survival death is not an escape and all effects will stay with the you after you have respawned.\nTrue Death only happens when your Wellness reaches 0 or you reach 100% Medical or ZVirus Infections and then you will not be able to respawn with that character. If you want to restart early you can craft a Dead is Dead Reset Item using Broken Glass. Using it will restart your character as a new player wiping all progression"
jz_loadingTipTSDeath_title,"True Survival: Dead is Dead"
jz_loadingTipTSNutrition,"Your diet will affect your nutrition giving you important benefits or painful consequences. Your lowest level nutrition stat will determine your current diet.\nYou can view your nutrition stats in your Character Stat screen they are Protein, Essential Vitamins and Fiber."
jz_loadingTipTSNutrition_title,"True Survival: Nutrition"
jz_loadingTipTSRecovery,"During your day your Fatigue will slowly increase, limiting your max Stamina. Resting on furniture or sleeping on beds will lower your Fatigue.\nSleeping on Beds will also recover health and speed the healing of some injuries. The more comfortable the Bed or furniture the faster you will recover but you can’t get any rest if zombies are around."
jz_loadingTipTSRecovery_title,"True Survival: A Good Night's Sleep"
jz_loadingTipTSFarming,"All seed recipes can be found in loot. Seeds can be planted on soil or in Farmplots. All player planted crops can be trampled by non players. Planted Seeds can be fertilized using the Watering Can and Fertilizer increasing the harvest amount and decreasing the growth time. Crops can also get Infested with insects and/or Dry Out, these conditions can be dealt with using the Watering Can and Ounces of Dirty Water or Insecticde."
jz_loadingTipTSFarming_title,"True Survival: Farming"
jz_loadingTipTSZVirus,"The only way to catch the Z-Virus is to be bitten by an Infected. In order for an Infected to bite you they must first Grab you. Your chance to be grabbed is based on your current Health, Stamina, Fatigue and Diet. Once grabbed you can delay a bite from an Infected by a melee strike to their head. If bitten you will catch the Z-Virus.\nAt 100% infected your Wellness will drop to 0 and you will be Dead is Dead."
jz_loadingTipTSZVirus_title,"True Survival: The Z-Virus"
jz_loadingTipTSWater,"Water is by the ounce and stacks to 128 ounces, craft a drink of water to rehydrate. Water can be found in 3 forms Clean, Dirty and River Water.\nTo clean Dirty Water boil it, to clean River Water filter and boil it. To collect River Water, craft an Old Milk Jug and use it to collect it."
jz_loadingTipTSWater_title,"True Survival: Water"
jz_loadingTipAxes,"Axes are excellent at harvesting wood, but are not the weapon of choice for killing zombies.\nFind the recipe to craft it in loot or collect enough Axes from loot and reverse engineer it on the Research Desk."
jz_loadingTipAxes_title,"True Survival: Axes"
jz_loadingTipBandages,"Some cuts can be serious and cause you to bleed out. Carry bandages on your belt so you can quickly apply them with [action:local:Primary] to stop bleeding. Use [action:local:Secondary] on an ally to heal them.\nMedical items treat medical conditions and do not heal Health"
jz_loadingTipBandages_title,"True Survival: Bandages"
jz_loadingTipBuffs,"During the game you will have many status effects. (buffs and debuffs)\nWhile you are in any game menu such as Skills or Crafting, click on the effect icon at the far left and you will be taken to the effect description.\nNegative effects descriptions will explain how to treat them, make sure you deal with them before they get worse."
jz_loadingTipBuffs_title,"True Survival: Status Effects"
jz_loadingTipGlue,"Bones can be ground into Bone Meal and cooked into glue or made into Fertilizer. Many types of glue and tape can be found in loot and scraped to Adhesives for crafting. Adhesives are an essential ingredient used in many items and Fertilizer will speed up plant growth and increase their yield. Who knew the dead could be so useful."
jz_loadingTipGlue_title,"True Survival: Bones"
jz_loadingTipHarvestingCorpses,"Animal corpses and rotten remains can be harvested for hide, meat, and bone. Bone is used for crafting Glue, Fertilizer, Traps and Weapons.\nA Stoneaxe will do but blades are more efficient, and the Bone Knife can be crafted early. Corpses also slow you down when moving over them."
jz_loadingTipHarvestingCorpses_title,"True Survival: Harvesting Corpses"
jz_loadingTipMainHUD,"On your HUD your Health and Stamina levels are shown as red and blue bars. Food and Water levels are shown as green and blue bars under your toolbelt. Your Fatigue will slowly shorten your stamina bar and your Wellness will increase your max Health and Stamina. Open your character screen with  [action:local:Inventory][action:permanent:Character] to see detailed player stats like your Nutrition Stats in the tabs below your character name."
jz_loadingTipMainHUD_title,"True Survival: Hud Stat Bars"
jz_loadingTipPickaxes,"Pickaxes are great for harvesting the various ores such as iron, lead, coal, oil shale and potassium nitrate.\nFind the recipe to craft it in loot or collect enough Pickaxes in loot and reverse engineer it on the Research Desk."
jz_loadingTipPickaxes_title,"True Survival: Pickaxes"
jz_loadingTipScrapping,"In your inventory you can scrap many looted and harvested items down to their base material to save space.\nWhen scrapping items you lose 25% of the material but you can also smelt items to get the full value.\nThere are many base materials: Sticks; Scrap Iron; Scrap Steel; Scrap Brass; Scrap Rubber; Scrap Lead; Scrap Plastic; Bio Mass; Military Fiber; Electric Parts; Mechanical Parts; Circuit Parts; Broken Glass; Cloth; Leather; Paper; Small Rock; Plant Fiber; Skill Paper; Meat Serving; Fruit Serving; Veggie Serving."
jz_loadingTipScrapping_title,"True Survival: Scrapping Items"
jz_loadingTipSledgehammers,"Sledgehammers are great for breaking things but yield little or no harvest.\nFind the recipe to craft it in loot or collect enough Sledgehammers in loot and reverse engineer it on the Research Desk."
jz_loadingTipSledgehammers_title,"True Survival: Sledgehammers"
jz_loadingTipSteelKnuckles,"Steel Knuckles are the most devastating brawling weapon and can also be used to harvest meat from animals and remains.\nFind the recipe to craft it in loot or collect enough Steel Knuckles in loot and reverse engineer it on the Research Desk."
jz_loadingTipSteelKnuckles_title,"True Survival: Steel Knuckles"
jz_loadingTipUnlockingRecipes,"If a recipe shows a lock item, then you cannot craft it yet. Clicking on it will show how to unlock it.\nIf you find schematics you already know you can scrap them for Skill Paper and use them to research unknown schematics.\nIf you have trouble finding a schematic you can always collect enough of the item and reverse engineer it on the Research Desk.\nAll learnable recipes can be tracked in the Schematic section in your Skill Menu."
jz_loadingTipUnlockingRecipes_title,"True Survival: Unlocking Recipes"
jz_loadingTipWorkstations,"You can craft many basic items in your inventory but many recipes will require workstations and some even require specific tools.\nIf a recipe in your backpack shows a small icon then this will tell you which workstation it is crafted with.\nWorkstations include: Forge; Workbench; Chemistry; Campfire; Stonemill; Mortar and Pestle; Light Armor Table; Heavy Armor Table, Research Desk; Drying Rack; Fermentation Barrel; Methane Producer; Cement Mixer and Steel Forge, Improvised Workstation, Advanced Workstation, Electronic Workbench, Handgun Workbench, Shotgun Workbench, Rifle Workbench, Machine  Gun Workbench. "
jz_loadingTipWorkstations_title,"True Survival: Workstations"
jz_loadingTipArmor,"Armor increases your Armor Rating which is visible in the character screen. An armor rating of 90 reduces incoming damage by 90%.\nArmor also can provide some resistance to effects like bleeding or being stunned. Some armor slows you down and uses more stamina to move in."
